Layers:
Main;0;1;0;
Tiles:
Dirt_3;0;168;312;900;
Dirt_3;0;180;312;901;
Dirt_3;0;204;312;902;
Dirt_3;0;216;312;903;
Dirt_3;0;228;312;904;
Dirt_3;0;240;312;905;
Dirt_3;0;252;312;906;
Dirt_3;0;264;312;907;
Dirt_3;0;276;312;908;
Dirt_3;0;288;312;909;
Dirt_3;0;300;312;910;
Dirt_3;0;312;312;911;
Dirt_3;0;324;312;912;
Dirt_3;0;192;312;913;
Dirt_3;0;120;312;914;
Dirt_3;0;96;324;915;
Dirt_3;0;108;324;916;
Dirt_3;0;120;324;917;
Dirt_3;0;144;324;918;
Dirt_3;0;156;324;919;
Dirt_3;0;168;324;920;
Dirt_3;0;180;324;921;
Dirt_3;0;192;324;922;
Dirt_3;0;204;324;923;
Dirt_3;0;216;324;924;
Dirt_3;0;228;324;925;
Dirt_3;0;240;324;926;
Dirt_3;0;252;324;927;
Dirt_3;0;264;324;928;
Dirt_3;0;276;324;929;
Dirt_3;0;288;324;930;
Dirt_3;0;300;324;931;
Dirt_3;0;312;324;932;
Dirt_3;0;132;324;933;
Dirt_3;0;324;324;934;
Dirt_3;0;336;324;935;
Dirt_3;0;348;324;936;
Dirt_3;0;360;324;937;
Dirt_3;0;360;312;938;
Dirt_3;0;348;312;939;
Dirt_3;0;336;312;940;
Dirt_3;0;372;324;941;
Dirt_3;0;384;324;942;
Dirt_3;0;384;204;954;
Dirt_3;0;384;192;955;
Dirt_3;0;372;192;956;
Dirt_3;0;372;204;957;
Dirt_3;0;372;216;958;
Dirt_3;0;384;216;959;
Dirt_3;0;384;228;960;
Dirt_3;0;384;240;961;
Dirt_3;0;384;252;962;
Dirt_3;0;384;264;963;
Dirt_3;0;384;276;964;
Dirt_3;0;384;288;965;
Dirt_3;0;384;300;966;
Dirt_3;0;384;312;967;
Dirt_3;0;372;312;968;
Dirt_3;0;372;300;969;
Dirt_3;0;372;288;970;
Dirt_3;0;372;276;971;
Dirt_3;0;372;264;972;
Dirt_3;0;372;252;973;
Dirt_3;0;372;240;974;
Dirt_3;0;372;228;975;
Dirt_3;0;384;180;976;
Dirt_3;0;384;168;977;
Dirt_3;0;384;156;978;
Dirt_3;0;384;144;979;
Dirt_3;0;384;132;980;
Dirt_3;0;384;120;981;
Dirt_3;0;384;108;982;
Dirt_3;0;384;96;983;
Dirt_3;0;384;84;984;
Dirt_3;0;384;72;985;
Dirt_3;0;384;60;986;
Dirt_3;0;384;48;987;
Dirt_3;0;384;36;988;
Dirt_3;0;372;36;989;
Dirt_3;0;372;48;990;
Dirt_3;0;372;60;991;
Dirt_3;0;372;72;992;
Dirt_3;0;372;84;993;
Dirt_3;0;372;96;994;
Dirt_3;0;372;108;995;
Dirt_3;0;372;120;996;
Dirt_3;0;372;132;997;
Dirt_3;0;372;144;998;
Dirt_3;0;372;156;999;
Dirt_3;0;372;168;1000;
Dirt_3;0;372;180;1001;
Dirt_3;0;384;24;1002;
Dirt_3;0;384;12;1003;
Dirt_3;0;372;12;1004;
Dirt_3;0;360;12;1005;
Dirt_3;0;348;12;1006;
Dirt_3;0;336;12;1007;
Dirt_3;0;324;12;1008;
Dirt_3;0;312;12;1009;
Dirt_3;0;300;12;1010;
Dirt_3;0;288;12;1011;
Dirt_3;0;276;12;1012;
Dirt_3;0;264;12;1013;
Dirt_3;0;252;12;1014;
Dirt_3;0;240;12;1015;
Dirt_3;0;228;12;1016;
Dirt_3;0;216;12;1017;
Dirt_3;0;204;12;1018;
Dirt_3;0;192;12;1019;
Dirt_3;0;180;12;1020;
Dirt_3;0;192;12;1021;
Dirt_3;0;192;24;1022;
Dirt_3;0;204;24;1023;
Dirt_3;0;216;24;1024;
Dirt_3;0;228;24;1025;
Dirt_3;0;240;24;1026;
Dirt_3;0;252;24;1027;
Dirt_3;0;264;24;1028;
Dirt_3;0;276;24;1029;
Dirt_3;0;288;24;1030;
Dirt_3;0;300;24;1031;
Dirt_3;0;312;24;1032;
Dirt_3;0;324;24;1033;
Dirt_3;0;336;24;1034;
Dirt_3;0;348;24;1035;
Dirt_3;0;360;24;1036;
Dirt_3;0;372;24;1037;
Dirt_3;0;180;24;1038;
Dirt_3;0;168;24;1039;
Dirt_3;0;156;24;1040;
Dirt_3;0;144;24;1041;
Dirt_3;0;132;24;1042;
Dirt_3;0;120;24;1043;
Dirt_3;0;108;24;1044;
Dirt_3;0;96;24;1045;
Dirt_3;0;84;24;1046;
Dirt_3;0;72;24;1047;
Dirt_3;0;60;24;1048;
Dirt_3;0;168;12;1049;
Dirt_3;0;156;12;1050;
Dirt_3;0;144;12;1051;
Dirt_3;0;132;12;1052;
Dirt_3;0;120;12;1053;
Dirt_3;0;108;12;1054;
Dirt_3;0;96;12;1055;
Dirt_3;0;84;12;1056;
Dirt_3;0;72;12;1057;
Dirt_3;0;60;12;1058;
Dirt_3;0;48;12;1059;
Dirt_3;0;36;12;1060;
Dirt_3;0;24;12;1061;
Dirt_3;0;12;12;1062;
Dirt_3;0;0;12;1063;
Dirt_3;0;-12;12;1064;
Dirt_3;0;-24;12;1065;
Dirt_3;0;-36;12;1066;
Dirt_3;0;-48;12;1067;
Dirt_3;0;-60;12;1068;
Dirt_3;0;-72;12;1069;
Dirt_3;0;-84;12;1070;
Dirt_3;0;-72;12;1071;
Dirt_3;0;-72;24;1072;
Dirt_3;0;-84;24;1073;
Dirt_3;0;-60;24;1074;
Dirt_3;0;-48;24;1075;
Dirt_3;0;-36;24;1076;
Dirt_3;0;-24;24;1077;
Dirt_3;0;-12;24;1078;
Dirt_3;0;0;24;1079;
Dirt_3;0;12;24;1080;
Dirt_3;0;24;24;1081;
Dirt_3;0;36;24;1082;
Dirt_3;0;48;24;1083;
Dirt_4;0;36;24;1084;
Dirt_4;0;156;12;1085;
Dirt_4;0;300;24;1086;
Dirt_4;0;360;36;1087;
Dirt_4;0;372;144;1088;
Dirt_4;0;372;252;1089;
Dirt_4;0;360;312;1090;
Dirt_4;0;252;312;1091;
Dirt_4;0;144;312;1092;
Dirt_4;0;12;312;1093;
Dirt_4;0;-60;312;1094;
Dirt_4;0;-60;204;1095;
Dirt_4;0;-72;144;1096;
Dirt_4;0;-84;48;1097;
Dirt_5;0;-84;96;1098;
Dirt_5;0;-24;12;1099;
Dirt_5;0;372;72;1100;
mushroom;0;252;192;1101;
mushroom;0;72;240;1102;
flower;0;108;144;1103;
flower;0;204;156;1104;
flower;0;192;240;1105;
flower;0;156;228;1106;
flower;0;36;240;1107;
